alt_brand,alt_generic,alt_manu,year,total_claims_16,total_claims_17
terbutaline sulfate,terbutaline sulfate,global pharm,2015,1279,NA
terbutaline sulfate,terbutaline sulfate,global pharm,2016,471,NA
terbutaline sulfate,terbutaline sulfate,impax generics,2013,NA,9407
terbutaline sulfate,terbutaline sulfate,impax generics,2014,NA,2707
terbutaline sulfate,terbutaline sulfate,impax generics,2015,NA,841
terbutaline sulfate,terbutaline sulfate,impax generics,2016,NA,312
terazol 7,terconazole,ortho pharm.,2013,322,NA
terazol 7,terconazole,ortho pharm.,2014,319,NA
terazol 7,terconazole,ortho pharm.,2015,209,NA
terazol 7,terconazole,ortho pharm.,2016,56,NA
testosterone,testosterone,actavis pharma/,2016,NA,3868
testosterone,testosterone,upsher smith la,2014,3658,3656
testosterone,testosterone,upsher smith la,2015,24972,24898
testosterone,testosterone,upsher smith la,2016,30985,30933
testosterone cypionate,testosterone cypionate,actavis pharma/,2013,158811,NA
testosterone cypionate,testosterone cypionate,actavis pharma/,2014,138003,NA
testosterone cypionate,testosterone cypionate,actavis pharma/,2015,65306,36943
testosterone cypionate,testosterone cypionate,actavis pharma/,2016,52007,51882
testosterone cypionate,testosterone cypionate,hospira/pfizer,2016,NA,233
depo-testosterone,testosterone cypionate,pharmaci/pfizer,2014,50020,49991
depo-testosterone,testosterone cypionate,pharmaci/pfizer,2015,36204,36115
depo-testosterone,testosterone cypionate,pharmaci/pfizer,2016,22397,22309
testosterone cypionate,testosterone cypionate,"west-ward, inc.",2016,34629,35537
tenivac,tetanus-diphtheria toxoids/pf,sanofi-pasteur,2013,NA,4042
tenivac,tetanus-diphtheria toxoids/pf,sanofi-pasteur,2014,NA,4500
tenivac,tetanus-diphtheria toxoids/pf,sanofi-pasteur,2015,NA,6197
tenivac,tetanus-diphtheria toxoids/pf,sanofi-pasteur,2016,NA,10547
tenivac,tetanus and diphtheria tox/pf,sanofi-pasteur,2013,4042,NA
tenivac,tetanus and diphtheria tox/pf,sanofi-pasteur,2014,4500,NA
tenivac,tetanus and diphtheria tox/pf,sanofi-pasteur,2015,6168,NA
tenivac,tetanus and diphtheria tox/pf,sanofi-pasteur,2016,10200,NA
tetanus toxoid adsorbed,"tetanus toxoid, adsorbed/pf",sanofi-pasteur,2013,5493,NA
tetanus toxoid adsorbed,"tetanus toxoid, adsorbed/pf",sanofi-pasteur,2014,5897,NA
tetanus toxoid adsorbed,"tetanus toxoid, adsorbed/pf",sanofi-pasteur,2015,2427,NA
tetanus toxoid adsorbed,"tetanus toxoid, adsorbed/pf",sanofi-pasteur,2016,266,NA
tetanus diphtheria toxoids,"tetanus, diphtheria tox,adult",grifols therape,2015,67,85
tetanus diphtheria toxoids,"tetanus, diphtheria tox,adult",grifols therape,2016,1605,1738
tetrabenazine,tetrabenazine,camber pharmace,2016,NA,2808
tetracycline hcl,tetracycline hcl,actavis pharma/,2016,NA,3078
tetracycline hcl,tetracycline hcl,harris pharm,2016,NA,836
theophylline anhydrous,theophylline anhydrous,alembic pharmac,2016,NA,104592
theo-24,theophylline anhydrous,auxilium/endo p,2013,21346,NA
theo-24,theophylline anhydrous,auxilium/endo p,2014,18804,89
theo-24,theophylline anhydrous,auxilium/endo p,2015,30697,25907
theo-24,theophylline anhydrous,auxilium/endo p,2016,51296,51233
theophylline anhydrous,theophylline anhydrous,heritage pharma,2013,50143,49080
theophylline anhydrous,theophylline anhydrous,heritage pharma,2014,61075,59853
theophylline anhydrous,theophylline anhydrous,heritage pharma,2015,92626,91056
theophylline anhydrous,theophylline anhydrous,heritage pharma,2016,62234,60503
theophylline anhydrous,theophylline anhydrous,major pharmaceu,2013,3324,2293
theophylline anhydrous,theophylline anhydrous,major pharmaceu,2014,5629,4083
theophylline anhydrous,theophylline anhydrous,major pharmaceu,2015,4520,3284
theophylline anhydrous,theophylline anhydrous,major pharmaceu,2016,2303,1881
theophylline,theophylline anhydrous,pharmaceutical,2013,31,NA
theophylline,theophylline anhydrous,pharmaceutical,2014,35,NA
theophylline,theophylline anhydrous,pharmaceutical,2015,63,NA
theophylline,theophylline anhydrous,pharmaceutical,2016,93,NA
theophylline anhydrous,theophylline anhydrous,"pliva, inc",2013,607287,NA
theophylline anhydrous,theophylline anhydrous,"pliva, inc",2014,549090,NA
theophylline anhydrous,theophylline anhydrous,"pliva, inc",2015,483453,NA
theophylline anhydrous,theophylline anhydrous,"pliva, inc",2016,161803,NA
theophylline anhydrous,theophylline anhydrous,teva usa,2013,NA,607287
theophylline anhydrous,theophylline anhydrous,teva usa,2014,NA,549090
theophylline anhydrous,theophylline anhydrous,teva usa,2015,NA,483453
theophylline anhydrous,theophylline anhydrous,teva usa,2016,NA,161803
thiothixene,thiothixene,sandoz,2013,8688,3939
thiothixene,thiothixene,sandoz,2014,3508,1762
thiothixene,thiothixene,sandoz,2015,1625,847
thiothixene,thiothixene,sandoz,2016,537,380
np thyroid,"thyroid,pork",acella pharmace,2016,24315,24368
tiagabine hcl,tiagabine hcl,teva usa,2016,NA,6265
tygacil,tigecycline,wyeth pharm,2013,10785,NA
tygacil,tigecycline,wyeth pharm,2014,8164,NA
tygacil,tigecycline,wyeth pharm,2015,7535,NA
tygacil,tigecycline,wyeth pharm,2016,3650,NA
tygacil,tigecycline,wyeth/pfizer,2013,NA,11012
tygacil,tigecycline,wyeth/pfizer,2014,NA,8223
tygacil,tigecycline,wyeth/pfizer,2015,NA,7541
tygacil,tigecycline,wyeth/pfizer,2016,NA,4488
timolol maleate,timolol maleate,apotex corp,2013,274772,273608
timolol maleate,timolol maleate,apotex corp,2014,109123,108618
timolol maleate,timolol maleate,apotex corp,2015,38639,38358
timolol maleate,timolol maleate,apotex corp,2016,10897,10788
timolol maleate,timolol maleate,pack pharmaceut,2013,211265,NA
timolol maleate,timolol maleate,pack pharmaceut,2014,16867,NA
timolol maleate,timolol maleate,pack pharmaceut,2015,6266,NA
timolol maleate,timolol maleate,pack pharmaceut,2016,199,NA
istalol,timolol maleate,valeant,2013,55064,45680
istalol,timolol maleate,valeant,2014,45096,44519
istalol,timolol maleate,valeant,2015,37682,37503
istalol,timolol maleate,valeant,2016,29259,29165
timoptic,timolol maleate,valeant,2013,2235,NA
timoptic,timolol maleate,valeant,2014,2206,NA
timoptic,timolol maleate,valeant,2015,1856,NA
timoptic,timolol maleate,valeant,2016,656,NA
timoptic-xe,timolol maleate,valeant,2013,4494,4226
timoptic-xe,timolol maleate,valeant,2014,4054,3781
timoptic-xe,timolol maleate,valeant,2015,3159,2962
timoptic-xe,timolol maleate,valeant,2016,2650,2495
timoptic ocudose,timolol maleate/pf,valeant,2013,16169,15560
timoptic ocudose,timolol maleate/pf,valeant,2014,17485,16764
timoptic ocudose,timolol maleate/pf,valeant,2015,17585,17006
timoptic ocudose,timolol maleate/pf,valeant,2016,17747,18272
tinidazole,tinidazole,edenbridge phar,2015,NA,38
tinidazole,tinidazole,edenbridge phar,2016,NA,1461
spiriva respimat,tiotropium bromide,boehringer ing.,2015,299748,296600
spiriva respimat,tiotropium bromide,boehringer ing.,2016,778741,775225
zanaflex,tizanidine hcl,acorda therapeu,2013,3480,NA
zanaflex,tizanidine hcl,acorda therapeu,2014,3106,NA
zanaflex,tizanidine hcl,acorda therapeu,2015,2802,NA
zanaflex,tizanidine hcl,acorda therapeu,2016,2110,NA
zanaflex,tizanidine hcl,acorda/covis ph,2013,NA,3480
zanaflex,tizanidine hcl,acorda/covis ph,2014,NA,3106
zanaflex,tizanidine hcl,acorda/covis ph,2015,NA,2802
zanaflex,tizanidine hcl,acorda/covis ph,2016,NA,2110
tizanidine hcl,tizanidine hcl,avkare,2015,97,132
tizanidine hcl,tizanidine hcl,avkare,2016,2124,3681
tizanidine hcl,tizanidine hcl,corepharma llc,2013,1402,NA
tizanidine hcl,tizanidine hcl,corepharma llc,2014,835,NA
tizanidine hcl,tizanidine hcl,corepharma llc,2015,484,NA
tizanidine hcl,tizanidine hcl,corepharma llc,2016,357,NA
tizanidine hcl,tizanidine hcl,mylan,2013,391043,390262
tizanidine hcl,tizanidine hcl,mylan,2014,314619,314317
tizanidine hcl,tizanidine hcl,mylan,2015,352978,352911
tizanidine hcl,tizanidine hcl,mylan,2016,399636,399578
tobramycin,tobramycin in 0.225% nacl,akorn inc.,2014,14,NA
tobramycin,tobramycin in 0.225% nacl,akorn inc.,2015,284,NA
tobramycin,tobramycin in 0.225% nacl,akorn inc.,2016,519,NA
tobi,tobramycin in 0.225% nacl,novartis,2013,1650,NA
tobi,tobramycin in 0.225% nacl,novartis,2014,297,NA
tobi,tobramycin in 0.225% nacl,novartis,2015,88,NA
tobi,tobramycin in 0.225% nacl,novartis,2016,68,NA
tobramycin,tobramycin in 0.225% nacl,sandoz,2014,104,NA
tobramycin,tobramycin in 0.225% nacl,sandoz,2015,385,NA
tobramycin,tobramycin in 0.225% nacl,sandoz,2016,683,NA
tobramycin,tobramycin in 0.225% nacl,teva usa,2013,75,NA
tobramycin,tobramycin in 0.225% nacl,teva usa,2014,1215,NA
tobramycin,tobramycin in 0.225% nacl,teva usa,2015,904,NA
tobramycin,tobramycin in 0.225% nacl,teva usa,2016,421,NA
tobramycin,tobramycin in 0.225% sod chlor,akorn inc.,2014,NA,14
tobramycin,tobramycin in 0.225% sod chlor,akorn inc.,2015,NA,284
tobramycin,tobramycin in 0.225% sod chlor,akorn inc.,2016,NA,519
tobramycin,tobramycin in 0.225% sod chlor,amneal pharmace,2015,NA,12
tobramycin,tobramycin in 0.225% sod chlor,amneal pharmace,2016,NA,412
tobramycin,tobramycin in 0.225% sod chlor,sandoz,2014,NA,104
tobramycin,tobramycin in 0.225% sod chlor,sandoz,2015,NA,385
tobramycin,tobramycin in 0.225% sod chlor,sandoz,2016,NA,683
tobramycin,tobramycin in 0.225% sod chlor,teva usa,2013,NA,75
tobramycin,tobramycin in 0.225% sod chlor,teva usa,2014,NA,1215
tobramycin,tobramycin in 0.225% sod chlor,teva usa,2015,NA,904
tobramycin,tobramycin in 0.225% sod chlor,teva usa,2016,NA,421
tobramycin sulfate,tobramycin sulfate,akorn inc.,2016,NA,909
tobramycin sulfate,tobramycin sulfate,mylan instituti,2013,883,NA
tobramycin sulfate,tobramycin sulfate,mylan instituti,2014,2071,843
tobramycin sulfate,tobramycin sulfate,mylan instituti,2015,3106,2693
tobramycin sulfate,tobramycin sulfate,mylan instituti,2016,2012,1908
tobramycin sulfate,tobramycin sulfate,teva parenteral,2013,NA,802
tobramycin sulfate,tobramycin sulfate,teva parenteral,2014,NA,379
tobramycin sulfate,tobramycin sulfate,teva parenteral,2015,NA,16
tobramycin sulfate,tobramycin sulfate,teva parenteral,2016,NA,63
xeljanz xr,tofacitinib citrate,pfizer us pharm,2016,NA,8767
tolcapone,tolcapone,oceanside pharm,2016,NA,352
tolterodine tartrate,tolterodine tartrate,apotex corp,2013,52567,51401
tolterodine tartrate,tolterodine tartrate,apotex corp,2014,61393,60551
tolterodine tartrate,tolterodine tartrate,apotex corp,2015,8959,8769
tolterodine tartrate,tolterodine tartrate,apotex corp,2016,3585,3482
tolterodine tartrate er,tolterodine tartrate,greenstone llc.,2016,NA,15794
tolterodine tartrate,tolterodine tartrate,macleods pharma,2016,NA,1971
detrol,tolterodine tartrate,pharmaci/pfizer,2013,8988,7299
detrol,tolterodine tartrate,pharmaci/pfizer,2014,2019,1720
detrol,tolterodine tartrate,pharmaci/pfizer,2015,1019,907
detrol,tolterodine tartrate,pharmaci/pfizer,2016,836,757
tolterodine tartrate,tolterodine tartrate,teva usa,2016,91433,159291
tolterodine tartrate er,tolterodine tartrate,torrent pharmac,2015,24284,24303
tolterodine tartrate er,tolterodine tartrate,torrent pharmac,2016,201788,205671
topiramate,topiramate,ahp,2013,3978,4000
topiramate,topiramate,ahp,2014,4222,4275
topiramate,topiramate,ahp,2015,4782,4813
topiramate,topiramate,ahp,2016,5044,5209
topiramate,topiramate,apotex corp,2013,20594,NA
topiramate,topiramate,apotex corp,2014,12621,NA
topiramate,topiramate,apotex corp,2015,4127,NA
topiramate,topiramate,apotex corp,2016,799,NA
topiramate,topiramate,avpak,2015,NA,31
topiramate,topiramate,avpak,2016,NA,137
topiramate,topiramate,"cipla usa, inc.",2016,554556,615853
topiramate,topiramate,mylan,2013,8870,6233
topiramate,topiramate,mylan,2014,6941,4736
topiramate,topiramate,mylan,2015,4337,2798
topiramate,topiramate,mylan,2016,1670,1366
topiramate,topiramate,teva usa,2013,172134,5599
topiramate,topiramate,teva usa,2014,101119,6627
topiramate,topiramate,teva usa,2015,47530,9463
topiramate,topiramate,teva usa,2016,18325,10418
topiramate,topiramate,unichem pharmac,2016,28438,30431
fareston,toremifene citrate,"kyowa kirin, in",2013,NA,1291
fareston,toremifene citrate,"kyowa kirin, in",2014,NA,1724
fareston,toremifene citrate,"kyowa kirin, in",2015,NA,1645
fareston,toremifene citrate,"kyowa kirin, in",2016,NA,1723
fareston,toremifene citrate,prostrakan inc.,2013,1291,NA
fareston,toremifene citrate,prostrakan inc.,2014,1724,NA
fareston,toremifene citrate,prostrakan inc.,2015,1645,NA
fareston,toremifene citrate,prostrakan inc.,2016,1723,NA
torsemide,torsemide,citron pharma l,2016,NA,815
demadex,torsemide,meda/mylan spec,2013,2140,NA
demadex,torsemide,meda/mylan spec,2014,1810,NA
demadex,torsemide,meda/mylan spec,2015,1604,99
demadex,torsemide,meda/mylan spec,2016,216,710
torsemide,torsemide,"pliva, inc",2013,21902,NA
torsemide,torsemide,"pliva, inc",2014,28466,NA
torsemide,torsemide,"pliva, inc",2015,37664,NA
torsemide,torsemide,"pliva, inc",2016,44506,NA
torsemide,torsemide,qualitest/par p,2013,89526,NA
torsemide,torsemide,qualitest/par p,2014,139813,NA
torsemide,torsemide,qualitest/par p,2015,14682,NA
torsemide,torsemide,qualitest/par p,2016,2239,NA
torsemide,torsemide,teva usa,2013,572388,594290
torsemide,torsemide,teva usa,2014,636397,664863
torsemide,torsemide,teva usa,2015,596969,634633
torsemide,torsemide,teva usa,2016,616616,661122
tramadol hcl,tramadol hcl,apotex corp,2013,228456,NA
tramadol hcl,tramadol hcl,apotex corp,2014,104276,NA
tramadol hcl,tramadol hcl,apotex corp,2015,6001,NA
tramadol hcl,tramadol hcl,apotex corp,2016,1031,NA
ultram er,tramadol hcl,janssen pharm.,2013,998,NA
ultram er,tramadol hcl,janssen pharm.,2014,789,NA
ultram er,tramadol hcl,janssen pharm.,2015,488,NA
ultram er,tramadol hcl,janssen pharm.,2016,190,NA
tramadol hcl,tramadol hcl,macleods pharma,2016,NA,1147
tramadol hcl er,tramadol hcl,mylan,2016,NA,14944
tramadol hcl,tramadol hcl,northstar rx ll,2016,742847,1041675
ultracet,tramadol hcl/acetaminophen,janssen pharm.,2013,4167,3950
ultracet,tramadol hcl/acetaminophen,janssen pharm.,2014,4023,3884
ultracet,tramadol hcl/acetaminophen,janssen pharm.,2015,2928,2843
ultracet,tramadol hcl/acetaminophen,janssen pharm.,2016,2585,2480
mekinist,trametinib dimethyl sulfoxide,glaxosmithkline,2013,358,NA
mekinist,trametinib dimethyl sulfoxide,glaxosmithkline,2014,3079,NA
mekinist,trametinib dimethyl sulfoxide,glaxosmithkline,2015,4806,NA
mekinist,trametinib dimethyl sulfoxide,glaxosmithkline,2016,1988,NA
mekinist,trametinib dimethyl sulfoxide,novartis,2016,NA,3604
mavik,trandolapril,abbvie us llc,2013,488,320
mavik,trandolapril,abbvie us llc,2014,423,286
mavik,trandolapril,abbvie us llc,2015,349,254
mavik,trandolapril,abbvie us llc,2016,357,262
trandolapril,trandolapril,citron pharma l,2016,NA,3850
trandolapril,trandolapril,epic pharma llc,2015,154,134
trandolapril,trandolapril,epic pharma llc,2016,362,360
trandolapril,trandolapril,teva usa,2013,40054,NA
trandolapril,trandolapril,teva usa,2014,30059,NA
trandolapril,trandolapril,teva usa,2015,15369,NA
trandolapril,trandolapril,teva usa,2016,2109,NA
tranexamic acid,tranexamic acid,amring pharmace,2016,NA,2150
tranylcypromine sulfate,tranylcypromine sulfate,actavis pharma/,2016,NA,3195
trazodone hcl,trazodone hcl,avkare,2014,275,270
trazodone hcl,trazodone hcl,avkare,2015,5326,4856
trazodone hcl,trazodone hcl,avkare,2016,7481,8919
trazodone hcl,trazodone hcl,barr,2013,74024,NA
trazodone hcl,trazodone hcl,barr,2014,89192,NA
trazodone hcl,trazodone hcl,barr,2015,32979,NA
trazodone hcl,trazodone hcl,barr,2016,2804,NA
trazodone hcl,trazodone hcl,legacy pharmace,2013,4294,NA
trazodone hcl,trazodone hcl,legacy pharmace,2014,188844,NA
trazodone hcl,trazodone hcl,legacy pharmace,2015,45362,NA
trazodone hcl,trazodone hcl,legacy pharmace,2016,174,NA
trazodone hcl,trazodone hcl,major pharmaceu,2016,12703,18949
trazodone hcl,trazodone hcl,"pliva, inc",2013,3886957,NA
trazodone hcl,trazodone hcl,"pliva, inc",2014,4337995,NA
trazodone hcl,trazodone hcl,"pliva, inc",2015,5142854,NA
trazodone hcl,trazodone hcl,"pliva, inc",2016,4533948,NA
trazodone hcl,trazodone hcl,qualitest/par p,2013,892608,891333
trazodone hcl,trazodone hcl,qualitest/par p,2014,1025276,1022897
trazodone hcl,trazodone hcl,qualitest/par p,2015,797182,797006
trazodone hcl,trazodone hcl,qualitest/par p,2016,1596122,1595886
trazodone hcl,trazodone hcl,teva usa,2013,3516788,7477769
trazodone hcl,trazodone hcl,teva usa,2014,4121228,8548415
trazodone hcl,trazodone hcl,teva usa,2015,4993193,10169026
trazodone hcl,trazodone hcl,teva usa,2016,5203391,9740143
tretinoin,tretinoin,barr,2013,1469,NA
tretinoin,tretinoin,barr,2014,1090,NA
tretinoin,tretinoin,barr,2015,839,NA
tretinoin,tretinoin,barr,2016,1060,NA
avita,tretinoin,mylan,2013,NA,67
avita,tretinoin,mylan,2014,NA,56
avita,tretinoin,mylan,2015,NA,28
avita,tretinoin,mylan,2016,NA,57
tretinoin,tretinoin,oceanside pharm,2015,NA,46
tretinoin,tretinoin,oceanside pharm,2016,NA,544
tretinoin,tretinoin,rouses/perrigo,2013,NA,63002
tretinoin,tretinoin,rouses/perrigo,2014,NA,72535
tretinoin,tretinoin,rouses/perrigo,2015,NA,62374
tretinoin,tretinoin,rouses/perrigo,2016,NA,66455
tretinoin,tretinoin,rouses/perrigo_,2013,63002,NA
tretinoin,tretinoin,rouses/perrigo_,2014,72535,NA
tretinoin,tretinoin,rouses/perrigo_,2015,62374,NA
tretinoin,tretinoin,rouses/perrigo_,2016,66455,NA
tretinoin,tretinoin,teva usa,2013,NA,1469
tretinoin,tretinoin,teva usa,2014,NA,1090
tretinoin,tretinoin,teva usa,2015,NA,839
tretinoin,tretinoin,teva usa,2016,NA,1060
retin-a micro pump,tretinoin microspheres,valeant,2015,260,270
retin-a micro pump,tretinoin microspheres,valeant,2016,527,603
triamcinolone acetonide,triamcinolone acetonide,ascend laborato,2015,611143,611188
triamcinolone acetonide,triamcinolone acetonide,ascend laborato,2016,679409,691250
triamcinolone acetonide,triamcinolone acetonide,g & w labs.,2015,NA,33
triamcinolone acetonide,triamcinolone acetonide,g & w labs.,2016,NA,62168
triamcinolone acetonide,triamcinolone acetonide,glenmark pharma,2016,NA,2171
triamcinolone acetonide,triamcinolone acetonide,"igi labs, inc./",2016,NA,4823
triamcinolone acetonide,triamcinolone acetonide,taro pharm usa,2016,375644,376573
triamcinolone acetonide,triamcinolone acetonide,teva usa,2013,108363,NA
triamcinolone acetonide,triamcinolone acetonide,teva usa,2014,145709,NA
triamcinolone acetonide,triamcinolone acetonide,teva usa,2015,99917,NA
triamcinolone acetonide,triamcinolone acetonide,teva usa,2016,3178,NA
triesence,triamcinolone acetonide/pf,alcon/novartis,2013,NA,52
triesence,triamcinolone acetonide/pf,alcon/novartis,2014,NA,52
triesence,triamcinolone acetonide/pf,alcon/novartis,2015,NA,31
triesence,triamcinolone acetonide/pf,alcon/novartis,2016,NA,72
dermasilkrx sds,triamcinolone/dimeth/silicone,"patchwerx labs,",2015,293,NA
dermasilkrx sds,triamcinolone/dimeth/silicone,"patchwerx labs,",2016,207,NA
dermacinrx silapak,triamcinolone/dimeth/silicone,puretek corpora,2015,182,NA
dermacinrx silapak,triamcinolone/dimeth/silicone,puretek corpora,2016,60,NA
dermasorb ta,triamcinolone/emollient cmb#86,crown laborator,2014,123,NA
dermasorb ta,triamcinolone/emollient cmb#86,crown laborator,2015,145,NA
dermasorb ta,triamcinolone/emollient cmb#86,crown laborator,2016,85,NA
dyrenium,triamterene,concordia pharm,2016,NA,1200
triamterene-hydrochlorothiazid,triamterene/hydrochlorothiazid,marlex pharm.,2016,NA,2747
viroptic,trifluridine,monarch phrm,2013,140,NA
viroptic,trifluridine,monarch phrm,2014,170,NA
viroptic,trifluridine,monarch phrm,2015,140,NA
viroptic,trifluridine,monarch phrm,2016,70,NA
lonsurf,trifluridine/tipiracil hcl,taiho oncology,2015,1899,1944
